idx,text,label,prediction
9786,a triumph of imagination ,1,positive
9787,a convincing impersonation ,1,positive
9788,"as quiet , patient and tenacious as mr. lopez himself ",1,positive
9789,a beautifully tooled action thriller about love and terrorism in korea . ,1,positive
9790,pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood ,1,positive
9791,the kiss of death in this bitter italian comedy ,0,negative
9792,in need of a scented bath ,0,negative
9793,the extensive use of stock footage quickly becomes a tiresome cliché ,0,negative
9794,first great film ,1,positive
9795,a feel movie ,1,neutral
9796,it equals the original and in some ways even betters it ,1,positive
9797,of direct-to-video nash ,0,negative
9798,energetic and ,1,positive
9799,unwary ,0,negative
9800,a nice coffee table book ,1,positive
9801,an all-around good time at the movies this summer ,1,positive
9802,to provoke introspection in both its characters and its audience ,1,positive
9803,the finish line ,1,neutral
9804,it would be easy for critics to shred it ,0,negative
9805,", derrida is all but useless ",0,negative
9806,a satisfying summer blockbuster ,1,positive
9807,"cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you ",1,positive
9808,trapped ,0,negative
9809,"frantic than involving , more chaotic than entertaining ",0,negative
9810,leaves viewers out in the cold and undermines some phenomenal performances . ,0,negative
9811,the grandness ,1,positive
9812,"flat , misguided comedy . ",0,negative
9813,"lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving ",1,positive
9814,funny and ,1,positive
9815,in an art film ! ,1,negative
9816,be careful what you wish for '' ,0,negative
9817,find in these characters ' foibles a timeless and unique perspective ,1,positive
9818,it 's not the least of afghan tragedies that this noble warlord would be consigned to the dustbin of history . ,0,negative
9819,is so fine ,1,positive
9820,to care about ,1,neutral
9821,be liked sometimes ,1,neutral
9822,the funniest american comedy ,1,positive
9823,the con ,0,negative
9824,is an earnest study in despair ,1,negative
9825,the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem ,1,positive
9826,the mark of a documentary that works ,1,positive
9827,"but for the most part , the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness . ",0,negative
9828,flashy twists ,1,negative
9829,a message that cautions children about disturbing the world 's delicate ecological balance ,1,negative
9830,", and irritating ",0,negative
9831,", it 's hard to shake the feeling that it was intended to be a different kind of film . ",0,negative
9832,this is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies . ,1,positive
9833,make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster ,1,negative
9834,"more mature than fatal attraction , more complete than indecent proposal and ",1,positive
9835,if you love reading and/or poetry ,1,neutral
9836,some decent performances ,1,positive
9837,firmly believe that a good video game movie is going to show up soon . ,1,positive
9838,ever released by a major film studio . ,1,negative
9839,a sloppy slapstick ,0,negative
9840,offers an interesting bit of speculation ,1,neutral
9841,brutally labored and unfunny ,0,negative
9842,a great cast and ,1,positive
9843,will have you at the edge of your seat for long stretches ,1,positive
9844,'s because there 's no discernible feeling beneath the chest hair ,0,negative
9845,peace is possible ,1,positive
9846,inquisitive enough ,1,positive
9847,"seen 10,000 times ",1,negative
9848,the muck ,0,negative
9849,"one of the funniest motion pictures of the year , but ... also one of the most curiously depressing ",1,negative
9850,may prove to be ( tsai 's ) masterpiece . ,1,positive
9851,some people march to the beat of a different drum ,1,positive
9852,"want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead ",0,negative
9853,'re the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix ,0,negative
9854,"has a good ear for dialogue , and the characters sound like real people . ",1,positive
9855,a road-trip drama with too many wrong turns ,0,negative
9856,drawing wrenching performances ,1,negative
9857,interesting matters of identity and heritage ,1,neutral
9858,", having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary . ",0,negative
9859,"focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs ",0,negative
9860,is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye . ,1,positive
9861,the basic flaws ,0,negative
9862,is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling ,1,positive
9863,'s nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that 's packed with just as much intelligence as action ,1,positive
9864,the film would be a total washout . ,0,negative
9865,is at once a tough pill to swallow and a minor miracle of self-expression ,1,positive
9866,"not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time . ",1,positive
9867,five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before . ,0,negative
9868,"is degraded , handheld blair witch video-cam footage ",0,negative
9869,followed through on her defiance of the saccharine ,1,negative
9870,boys ' ,1,negative
9871,its own brilliance ,1,positive
9872,your interest until the end and even leaves you with a few lingering animated thoughts . ,1,positive
9873,", this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times . ",1,positive
9874,"shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience . ",1,positive
9875,an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love ,1,negative
9876,"some kid who ca n't act , only echoes of jordan , and ",0,negative
9877,"broomfield reminds us that beneath the hype , the celebrity , the high life , the conspiracies and the mystery there were once a couple of bright young men -- promising , talented , charismatic and tragically doomed . ",1,negative
9878,"is the kind of movie that 's critic-proof , simply because it aims so low . ",0,negative
9879,musical number ,1,neutral
9880,"this is cruel , misanthropic stuff with only weak claims to surrealism and black comedy . ",0,negative
9881,the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster . ,0,negative
9882,old-fashioned storytelling ,1,neutral
9883,"this orange has some juice , but it 's far from fresh-squeezed . ",0,negative
9884,"repellent to fully endear itself to american art house audiences , but it is notable for its stylistic austerity and forcefulness . ",1,negative
9885,it uses some of the figures from the real-life story to portray themselves in the film . ,1,negative
9886,"seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do ",1,positive
9887,the adventures of pluto nash is a whole lot of nada . ,0,negative
9888,an encouraging new direction for la salle ,1,positive
9889,remains vividly in memory ,1,positive
9890,half-baked setups and ,0,negative
9891,lose ,0,negative
9892,"this little $ 1.8 million charmer , ",1,negative
9893,dullest kiddie flicks ,0,negative
9894,holds up in an era in which computer-generated images are the norm ,1,neutral
9895,"got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1/2 ",1,negative
9896,while broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture ,0,negative
